,restaurant_name,restaurant_phone,restaurant_website,hours,price_range,price_range_num,restaurant_id,cuisines,menus,last_updated,address.city,address.state,address.postal_code,address.street,address.formatted,geo.lat,geo.lon
608,Buca di Beppo,(317) 632-2822,http://www.bucadibeppo.com,,,0,3976795686159515,"['Italian', 'Pasta', 'Pizza']",[],2021-01-05T07:28:59.062Z,Indianapolis,IN,46204,35 N Illinois St,"35 N Illinois St Indianapolis, IN 46204",39.767956,-86.159515
609,Emily's Market Street Produce,(317) 902-1747,http:///in/indianapolis/997667-emilys-market-street-produce/,,,0,3976889486153557,[''],[],2021-01-05T07:28:05.516Z,Indianapolis,IN,46204,220 East Market Street,"220 East Market Street Indianapolis, IN 46204",39.768894,-86.153557
610,Steak 'N Shake,(317) 895-0010,http://www.steaknshake.com,,,0,3977513985976151,"['American', 'Ice Cream']",[],2021-01-05T07:28:06.197Z,Indianapolis,IN,46204,10701 E Washington St,"10701 E Washington St Indianapolis, IN 46204",39.775139,-85.976151
611,Jimmy John's,(317) 635-6112,http://www.jimmyjohns.com,,,0,3976759686155982,"['American', 'Sandwiches', 'Wraps']",[],2021-01-05T07:28:06.466Z,INDIANAPOLIS,IN,46204,17 N Pennsylvania St,"17 N Pennsylvania St INDIANAPOLIS, IN 46204",39.767596,-86.155982
612,Penn Station East Coast Subs,(317) 634-7366,http://www.penn-station.com,,,0,3976742786158983,['Sandwiches'],[],2021-01-05T07:28:06.590Z,INDIANAPOLIS,IN,46204,24 W Washington St,"24 W Washington St INDIANAPOLIS, IN 46204",39.767427,-86.158983
613,Hooters,(317) 887-9464,http://www.hooters.com,,,0,3965296085969493,"['American', 'Wings']",[],2021-01-05T07:28:06.793Z,INDIANAPOLIS,IN,46204,7551 State House,"7551 State House INDIANAPOLIS, IN 46204",39.65296,-85.969493
614,Chipotle,(317) 653-5098,http:///in/indianapolis/840884-chipotle/,,,0,3976737686157730,[''],[],2021-01-05T07:28:06.947Z,Indianapolis,IN,46204,6 E Washington St,"6 E Washington St Indianapolis, IN 46204",39.767376,-86.15773
615,Five Guys,(317) 220-8632,http:///in/indianapolis/844506-five-guys/,,,0,3976727386156494,[''],[],2021-01-05T07:28:06.956Z,Indianapolis,IN,46204,48 E Washington St,"48 E Washington St Indianapolis, IN 46204",39.767273,-86.156494
616,Thaitanium,(317) 686-1848,http:///in/indianapolis/526312-thaitanium/,,,0,3977691986145935,[''],[],2021-01-05T07:28:39.049Z,Indianapolis,IN,46204,735 Massachusetts Ave,"735 Massachusetts Ave Indianapolis, IN 46204",39.776919,-86.145935
617,Petra Cafe,(317) 602-3535,http:///in/indianapolis/524991-petra-cafe/,,,0,3977580186148165,[''],[],2021-01-05T07:28:39.128Z,Indianapolis,IN,46204,610 Massachusetts Ave,"610 Massachusetts Ave Indianapolis, IN 46204",39.775801,-86.148165
618,Punch Bowl Social,(317) 249-8613,http://www.punchbowlsocial.com/location/indianapolis,,$$,2,3976495086159110,['American'],[],2021-01-05T07:28:39.157Z,Indianapolis,IN,46204,120 S Meridian St,"120 S Meridian St Indianapolis, IN 46204",39.76495,-86.15911
619,Las Tapatias Mexican Grill,(317) 490-2417,,,,0,3976879186153455,[''],[],2021-01-05T07:28:39.543Z,Indianapolis,IN,46204,222 E Market St Ste 52,"222 E Market St Ste 52 Indianapolis, IN 46204",39.768791,-86.153455
620,King David Dogs,(317) 632-3647,,,,0,3976950286155674,[''],[],2021-01-05T07:28:51.572Z,Indianapolis,IN,46204,135 N Pennsylvania St,"135 N Pennsylvania St Indianapolis, IN 46204",39.769502,-86.155674
621,Plow and Anchor,(317) 964-0538,,,,0,3977904286156049,[''],[],2021-01-05T07:28:51.592Z,Indianapolis,IN,46204,43 E 9th St,"43 E 9th St Indianapolis, IN 46204",39.779042,-86.156049
622,Nine Irish Brothers,(317) 964-0990,,,,0,3977449086149224,[''],[],2021-01-05T07:28:51.664Z,Indianapolis,IN,46204,575 Massachusetts Ave,"575 Massachusetts Ave Indianapolis, IN 46204",39.77449,-86.149224
623,Buffalo Wild Wings (E Washington St),(317) 567-3663,,,,0,3976689586157602,[''],[],2021-01-05T07:28:51.714Z,Indianapolis,IN,46204,7 E Washington St,"7 E Washington St Indianapolis, IN 46204",39.766895,-86.157602
624,Asian Harbor,(317) 686-8888,,,,0,3977416986161593,[''],[],2021-01-05T07:28:51.762Z,Indianapolis,IN,46204,203 W Michigan St,"203 W Michigan St Indianapolis, IN 46204",39.774169,-86.161593
625,Amazing Potato Chip Co.,(317) 654-6241,,,,0,3976860186153470,[''],[],2021-01-05T07:28:51.783Z,Indianapolis,IN,46204,222 E Market St,"222 E Market St Indianapolis, IN 46204",39.768601,-86.15347
626,Bowman Bakery,(765) 489-5644,,,,0,3976839586153577,[''],[],2021-01-05T07:28:51.887Z,Indianapolis,IN,46204,222 E Market St,"222 E Market St Indianapolis, IN 46204",39.768395,-86.153577
627,Georgia Reese's,(317) 986-7883,,,,0,3976739886157468,[''],[],2021-01-05T07:28:51.913Z,Indianapolis,IN,46204,14 E Washington St,"14 E Washington St Indianapolis, IN 46204",39.767398,-86.157468
628,Subito,(206) 446-5754,,,,0,3976626486154986,[''],[],2021-01-05T07:28:51.984Z,Indianapolis,IN,46204,44 Virginia Ave,"44 Virginia Ave Indianapolis, IN 46204",39.766264,-86.154986
629,Sunrise Cafe Indy,(317) 983-2191,,,,0,3977188186158416,[''],[],2021-01-05T07:28:52.017Z,Indianapolis,IN,46204,320 N Meridian St,"320 N Meridian St Indianapolis, IN 46204",39.771881,-86.158416
630,Noble Roman's Inc.,(317) 634-3377,http://www.nobleromans.com,,$,1,3976605986155979,[''],[],2021-01-05T07:28:52.022Z,Indianapolis,IN,46204,1 Virginia Ave Ste 300,"1 Virginia Ave Ste 300 Indianapolis, IN 46204",39.766059,-86.155979
631,India Garden,(317) 567-3663,,,,0,3977017086154195,[''],[],2021-01-05T07:28:52.220Z,Indianapolis,IN,46204,207 N Delaware St,"207 N Delaware St Indianapolis, IN 46204",39.77017,-86.154195
632,Bangkok Restaurant and Jazz Bar (E Ohio St),(317) 970-7000,,,$$,2,3976980086153335,[''],[],2021-01-05T07:28:52.385Z,Indianapolis,IN,46204,225 E Ohio St,"225 E Ohio St Indianapolis, IN 46204",39.7698,-86.153335
633,Yard House,(317) 917-4408,,,,0,3976539386158575,[''],[],2021-01-05T07:28:52.401Z,Indianapolis,IN,46204,15 W Maryland St,"15 W Maryland St Indianapolis, IN 46204",39.765393,-86.158575
634,Yolk,(317) 632-9655,,,$$,2,3976136286153982,[''],[],2021-01-05T07:28:52.415Z,Indianapolis,IN,46204,220 E South St,"220 E South St Indianapolis, IN 46204",39.761362,-86.153982
635,Sahm's Tavern,(317) 822-9903,http://www.sahms.com,,$,1,3977385786160944,[''],[],2021-01-05T07:28:52.455Z,Indianapolis,IN,46204,433 N Capitol Ave,"433 N Capitol Ave Indianapolis, IN 46204",39.773857,-86.160944
636,Thai Paradise (W Market St),(317) 970-7000,,,$$,2,3976846086161223,[''],[],2021-01-05T07:28:52.528Z,Indianapolis,IN,46204,137 W Market St,"137 W Market St Indianapolis, IN 46204",39.76846,-86.161223
637,Potbelly Sandwich Shop,(317) 423-9043,http://www.potbelly.com/Indy,,$,1,3976815486156937,[''],[],2021-01-05T07:28:52.601Z,Indianapolis,IN,46204,55 Monument Cir,"55 Monument Cir Indianapolis, IN 46204",39.768154,-86.156937
638,Fogo de Chao Brazilian Steakhouse,(317) 638-4000,http://www.fogodechao.com,,$,1,3976663586155556,[''],[],2021-01-05T07:28:52.714Z,Indianapolis,IN,46204,117 East Washington Street,"117 East Washington Street Indianapolis, IN 46204",39.766635,-86.155556
639,A&M Bakery Cafe,(317) 653-1927,http://www.ambakery.net/,,$,1,3976996086160170,[''],[],2021-01-05T07:28:52.934Z,Indianapolis,IN,46204,101 W Ohio St,"101 W Ohio St Indianapolis, IN 46204",39.76996,-86.16017
640,The Terrace Market Tower,(317) 464-2323,,,,0,3976859886158988,['American'],[],2021-01-05T07:29:01.898Z,INDIANAPOLIS,IN,46204,10 W Market St,"10 W Market St INDIANAPOLIS, IN 46204",39.768598,-86.158988
641,R Bistro,(317) 423-0312,,,,0,3969262586054249,['American'],[],2021-01-05T07:29:02.034Z,INDIANAPOLIS,IN,46204,888 Massachusetts Ave,"888 Massachusetts Ave INDIANAPOLIS, IN 46204",39.692625,-86.054249
642,Sahm's Plaza,(317) 637-2850,,,,0,3976930886156061,['American'],[],2021-01-05T07:29:02.043Z,INDIANAPOLIS,IN,46204,135 N Pennsylvania St,"135 N Pennsylvania St INDIANAPOLIS, IN 46204",39.769308,-86.156061
643,Mozzi's Pizza,(317) 485-6428,,,,0,3977035486149729,"['American', 'Pizza']",[],2021-01-05T07:29:02.139Z,INDIANAPOLIS,IN,46204,400 Massachusetts Ave,"400 Massachusetts Ave INDIANAPOLIS, IN 46204",39.770354,-86.149729
644,Dunway's,(317) 638-7677,,,$$$$$,5,3976171386149236,['American'],[],2021-01-05T07:29:02.333Z,INDIANAPOLIS,IN,46204,351 S East St,"351 S East St INDIANAPOLIS, IN 46204",39.761713,-86.149236
645,Arby's,(317) 822-8552,http://www.arbys.com,,,0,3976845686156850,"['American', 'Burgers']",[],2021-01-05T07:29:02.870Z,INDIANAPOLIS,IN,46204,15 E Market St,"15 E Market St INDIANAPOLIS, IN 46204",39.768456,-86.15685
646,Bazbeaux Pizza,(317) 636-7662,http://bazbeaux.com/,,$$$$,4,3977184686153319,"['American', 'Pizza', 'Pub Food']",[],2021-01-05T07:29:03.028Z,INDIANAPOLIS,IN,46204,333 Massachusetts Ave,"333 Massachusetts Ave INDIANAPOLIS, IN 46204",39.771846,-86.153319
647,Agio Mattiti A Tuo Agio,(317) 488-0359,,,,0,3977565386148128,"['American', 'Italian', 'Salads', 'Sandwiches', 'Soups', 'Wraps']",[],2021-01-05T07:29:03.045Z,INDIANAPOLIS,IN,46204,635 Massachusetts Ave,"635 Massachusetts Ave INDIANAPOLIS, IN 46204",39.775653,-86.148128
648,Johnny Rockets,(317) 238-0444,,,,0,3976563786159051,"['American', 'Burgers']",[],2021-01-05T07:29:03.381Z,INDIANAPOLIS,IN,46204,49 W Maryland St,"49 W Maryland St INDIANAPOLIS, IN 46204",39.765637,-86.159051
649,Hard Rock Cafe,(317) 636-2550,,,,0,3976631486158123,['American'],[],2021-01-05T07:29:03.395Z,INDIANAPOLIS,IN,46204,49 S Meridian St,"49 S Meridian St INDIANAPOLIS, IN 46204",39.766314,-86.158123
650,Einstein Bros Bagels,(317) 917-9888,http://www.einsteinbros.com,,,0,3976641186159943,"['American', 'Bagels', 'Breakfast', 'Sandwiches', 'Soups']",[],2021-01-05T07:29:10.458Z,INDIANAPOLIS,IN,46204,47 S Illinois St,"47 S Illinois St INDIANAPOLIS, IN 46204",39.766411,-86.159943
651,Ruth's Chris Steak House,(317) 633-1313,https://www.ruthschris.com/restaurant-locations/indianapolis-downtown/?utm_source=yext&utm_medium=location_manager_listing,,,0,3976627286159535,"['American', 'Steak']",[],2021-01-05T07:29:10.551Z,Indianapolis,IN,46204,45 S Illinois St,"45 S Illinois St Indianapolis, IN 46204",39.766272,-86.159535
652,Quiznos Sub,(317) 636-0422,http://www.quiznos.com/,,,0,3976964486154759,"['American', 'Sandwiches', 'Wraps']",[],2021-01-05T07:29:10.631Z,INDIANAPOLIS,IN,46204,150 N Delaware St,"150 N Delaware St INDIANAPOLIS, IN 46204",39.769644,-86.154759
653,Quiznos Sub,(317) 269-8838,http://www.quiznos.com/,,,0,3976827586156944,"['American', 'Sandwiches', 'Wraps']",[],2021-01-05T07:29:10.677Z,INDIANAPOLIS,IN,46204,55 Monument Cir,"55 Monument Cir INDIANAPOLIS, IN 46204",39.768275,-86.156944
654,Starbucks,(317) 231-3933,http://www.starbucks.com,,,0,3976626286163719,"['American', 'Coffee & Tea']",[],2021-01-05T07:29:11.145Z,Indianapolis,IN,46204,50 South Capitol Avenue,"50 South Capitol Avenue Indianapolis, IN 46204",39.766262,-86.163719
655,Starbucks Coffee,(317) 917-0118,http://www.starbucks.com,,,0,3976432386155485,"['American', 'Coffee & Tea']",[],2021-01-05T07:29:11.410Z,INDIANAPOLIS,IN,46204,125 S Pennsylvania St,"125 S Pennsylvania St INDIANAPOLIS, IN 46204",39.764323,-86.155485
656,Starbucks Coffee,(317) 635-2000,http://www.starbucks.com,,,0,3976964386158663,"['American', 'Coffee & Tea']",[],2021-01-05T07:29:11.462Z,INDIANAPOLIS,IN,46204,31 W Ohio St,"31 W Ohio St INDIANAPOLIS, IN 46204",39.769643,-86.158663
657,Starbucks Coffee,(317) 917-1893,http://www.starbucks.com,,,0,3976822786157418,"['American', 'Coffee & Tea']",[],2021-01-05T07:29:11.476Z,INDIANAPOLIS,IN,46204,59 Monument Cir,"59 Monument Cir INDIANAPOLIS, IN 46204",39.768227,-86.157418
658,Starbucks Coffee,(317) 423-9328,http://www.starbucks.com,,,0,3977316386151610,"['American', 'Coffee & Tea']",[],2021-01-05T07:29:11.582Z,INDIANAPOLIS,IN,46204,430 Massachusetts Ave,"430 Massachusetts Ave INDIANAPOLIS, IN 46204",39.773163,-86.15161
659,McCormick & Schmick's Seafood & Steaks,(317) 631-9500,,,,0,3976896486160623,"['American', 'Seafood']",[],2021-01-05T07:29:12.243Z,Indianapolis,IN,46204,110 N Illinois St,"110 N Illinois St Indianapolis, IN 46204",39.768964,-86.160623
660,Panera Bread,(317) 822-8385,https://locations.panerabread.com/in/indianapolis/110-west-washington-street.html?utm_medium=display-ad&utm_source=paid-digital&utm_campaign=yext&utm_content=local-search,,,0,3976740086160100,"['American', 'Bakery & Pastries', 'Sandwiches']",[],2021-01-05T07:29:12.272Z,Indianapolis,IN,46204,110 West Washington Street,"110 West Washington Street Indianapolis, IN 46204",39.7674,-86.1601
661,McDonald's,,http://www.mcdonalds.com,,,0,3972557786152042,"['American', 'Burgers']",[],2021-01-05T07:29:00.600Z,INDIANAPOLIS,IN,46225,2830 Madison Ave,"2830 Madison Ave INDIANAPOLIS, IN 46225",39.725577,-86.152042
662,Wendy's,(317) 787-5661,http://www.wendys.com,,,0,3972819386153649,"['American', 'Burgers']",[],2021-01-05T07:29:01.310Z,INDIANAPOLIS,IN,46225,2640 Madison Ave,"2640 Madison Ave INDIANAPOLIS, IN 46225",39.728193,-86.153649
663,Taps & Dolls,(317) 638-8277,http:///in/indianapolis/642337-taps-dolls/,,,0,3976311986157761,[''],[],2021-01-05T07:28:32.439Z,Indianapolis,IN,46225,247 S Meridian St,"247 S Meridian St Indianapolis, IN 46225",39.763119,-86.157761
664,Bee Coffee Roasters,(317) 426-2504,http:///in/indianapolis/642334-bee-coffee-roasters/,,,0,3976368086161423,[''],[],2021-01-05T07:28:32.484Z,Indianapolis,IN,46225,201 S Capitol Ave,"201 S Capitol Ave Indianapolis, IN 46225",39.76368,-86.161423
665,General American Donut Company,(317) 964-0744,http:///in/indianapolis/575786-general-american-donut-company/,,,0,3975563186149155,[''],[],2021-01-05T07:28:36.936Z,Indianapolis,IN,46225,827 S East St,"827 S East St Indianapolis, IN 46225",39.755631,-86.149155
666,Christina's Pancake House,(317) 631-0441,http:///in/indianapolis/820619-christinas-pancake-house/,,,0,3974786486153526,[''],[],2021-01-05T07:28:08.244Z,Indianapolis,IN,46225,215 Terrace Avenue,"215 Terrace Avenue Indianapolis, IN 46225",39.747864,-86.153526
667,Subway,(317) 651-9597,https://restaurants.subway.com/united-states/in/indianapolis/940-south-east-st?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=33970&utm_campaign=evergreen-2020&y_source=1_MTQ5MDg4Njkt,,,0,3975580086153000,['Sandwiches'],[],2021-01-05T07:28:08.609Z,Indianapolis,IN,46225,940 South East St,"940 South East St Indianapolis, IN 46225",39.7558,-86.153
668,Subway,(317) 536-1700,https://restaurants.subway.com/united-states/in/indianapolis/31-e-south-st?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=25621&utm_campaign=evergreen-2020&y_source=1_MTQ4OTkxODYtNzA4,,,0,3976130086157500,['Sandwiches'],[],2021-01-05T07:28:08.958Z,Indianapolis,IN,46225,31 E South St,"31 E South St Indianapolis, IN 46225",39.7613,-86.1575
669,Taggart's at Crowne Plaza Indianapolis,(317) 236-7470,http:///in/indianapolis/815560-taggarts-at-crowne-plaza-indianapolis/,,,0,3976245186160980,[''],[],2021-01-05T07:28:10.019Z,Indianapolis,IN,46225,123 W Louisiana St,"123 W Louisiana St Indianapolis, IN 46225",39.762451,-86.16098
670,Georgia Street Grind,(317) 401-8111,http:///in/indianapolis/810765-georgia-street-grind/,,,0,3976411486158943,[''],[],2021-01-05T07:28:10.415Z,Indianapolis,IN,46225,25 West Georgia Street,"25 West Georgia Street Indianapolis, IN 46225",39.764114,-86.158943
671,Ellison Brewing Co.,(317) 390-4291,http:///in/indianapolis/793942-ellison-brewing-co/,,,0,3976000286157135,[''],[],2021-01-05T07:28:10.998Z,Indianapolis,IN,46225,501 Madison Avenue,"501 Madison Avenue Indianapolis, IN 46225",39.760002,-86.157135
672,Los Reyes,(317) 780-1580,http:///in/indianapolis/770708-los-reyes/,,,0,3972451886150726,[''],[],2021-01-05T07:28:11.762Z,Indianapolis,IN,46225,2861 Madison Avenue,"2861 Madison Avenue Indianapolis, IN 46225",39.724518,-86.150726
673,1718 The Bates-Hendricks HouseBar,(877) 585-1085,http:///in/indianapolis/770370-1718-the-bates-hendricks-housebar/,,,0,3974422186149719,[''],[],2021-01-05T07:28:11.791Z,Indianapolis,IN,46225,1718 South East Street,"1718 South East Street Indianapolis, IN 46225",39.744221,-86.149719
674,Thirsty Turtle,(317) 438-5551,http:///in/indianapolis/767217-thirsty-turtle/,,,0,3972292786158470,[''],[],2021-01-05T07:28:11.937Z,Indianapolis,IN,46225,2949 S Meridian St,"2949 S Meridian St Indianapolis, IN 46225",39.722927,-86.15847
675,The District Tap Downtown,(317) 632-0202,http:///in/indianapolis/736293-the-district-tap-downtown/,,,0,3976455186157989,[''],[],2021-01-05T07:28:13.514Z,Indianapolis,IN,46225,141 S Meridian St,"141 S Meridian St Indianapolis, IN 46225",39.764551,-86.157989
676,Tex-Mex,(317) 916-0979,http:///in/indianapolis/664977-tex-mex/,,,0,3975209486150177,[''],[],2021-01-05T07:28:31.017Z,Indianapolis,IN,46225,1104 S East St,"1104 S East St Indianapolis, IN 46225",39.752094,-86.150177
677,The Whistle Stop,(317) 639-1605,http:///in/indianapolis/657851-the-whistle-stop/,,,0,3976166986159844,[''],[],2021-01-05T07:28:31.426Z,Indianapolis,IN,46225,375 Illinois Street,"375 Illinois Street Indianapolis, IN 46225",39.761669,-86.159844
678,Pomodoro,(317) 362-0231,http:///in/indianapolis/651151-pomodoro/,,,0,3976541286157626,[''],[],2021-01-05T07:28:32.062Z,Indianapolis,IN,46225,15 E Maryland St,"15 E Maryland St Indianapolis, IN 46225",39.765412,-86.157626
679,#Tequila Street Tacos & Cantina,(317) 419-2847,http:///in/indianapolis/621227-tequila-street-tacos-cantina/,,,0,3976312386158447,[''],[],2021-01-05T07:28:33.797Z,Indianapolis,IN,46225,250 S Meridian St,"250 S Meridian St Indianapolis, IN 46225",39.763123,-86.158447
680,Ram Restaurant & Brewery,(317) 955-9900,http:///in/indianapolis/621183-ram-restaurant-brewery/,,,0,3976428686160011,[''],[],2021-01-05T07:28:33.818Z,Indianapolis,IN,46225,140 S Illinois St,"140 S Illinois St Indianapolis, IN 46225",39.764286,-86.160011
681,Mr Tequila?s Cantina & Grill,(317) 991-3058,http:///in/indianapolis/621284-mr-tequilas-cantina-grill/,,,0,3975470786149300,[''],[],2021-01-05T07:28:33.900Z,Indianapolis,IN,46225,931 S East St,"931 S East St Indianapolis, IN 46225",39.754707,-86.1493
682,Conner?s Kitchen + Bar,(317) 405-6100,http:///in/indianapolis/602648-conners-kitchen-bar/,,,0,3976660586164841,[''],[],2021-01-05T07:28:35.985Z,Indianapolis,IN,46225,350 W Maryland St,"350 W Maryland St Indianapolis, IN 46225",39.766605,-86.164841
683,Old Spaghetti Factory,(317) 635-6325,http://www.osf.com,,$,1,3976399686158722,['Italian'],[],2021-01-05T07:28:37.984Z,Indianapolis,IN,46225,210 S Meridian St,"210 S Meridian St Indianapolis, IN 46225",39.763996,-86.158722
684,Mikado Japanese,(317) 972-4180,http://mikadoindy.com,,$,1,3976435186160011,[''],[],2021-01-05T07:28:54.150Z,Indianapolis,IN,46225,148 S Illinois St,"148 S Illinois St Indianapolis, IN 46225",39.764351,-86.160011
685,Pullman's Bar,(317) 236-7470,http://www.crowneplaza.com,,$$,2,3976245386160982,[''],[],2021-01-05T07:28:54.476Z,Indianapolis,IN,46225,123 W Louisiana St,"123 W Louisiana St Indianapolis, IN 46225",39.762453,-86.160982
686,Haveli Indian Cuisine,(317) 280-7648,,,$$$,3,3976333686158242,[''],[],2021-01-05T07:28:54.509Z,Indianapolis ,IN,46225,235 S Meridian St,"235 S Meridian St Indianapolis , IN 46225",39.763336,-86.158242
687,Ike & Jonesy's,(317) 632-4553,http://ikeandjonesys.com,,$$,2,3976337786158929,[''],[],2021-01-05T07:28:55.095Z,Indianapolis,IN,46225,17 W Jackson Pl,"17 W Jackson Pl Indianapolis, IN 46225",39.763377,-86.158929
688,Ice House,(317) 788-7075,http://NULL,,$$,2,3973354886168706,[''],[],2021-01-05T07:28:53.590Z,Indianapolis,IN,46225,2352 S West St,"2352 S West St Indianapolis, IN 46225",39.733548,-86.168706
689,Big Daddys Bar,(317) 784-0784,http://www.bigdaddysbarandgrill.com,,$$,2,3973037386159164,[''],[],2021-01-05T07:28:53.645Z,Indianapolis,IN,46225,2536 S Meridian St,"2536 S Meridian St Indianapolis, IN 46225",39.730373,-86.159164
690,Circle City Bar & Grille,(317) 405-6100,http://www.indymarriott.com/dining/ccbg,,$$,2,3976648486164786,[''],[],2021-01-05T07:28:55.225Z,Indianapolis,IN,46225,350 W Maryland St,"350 W Maryland St Indianapolis, IN 46225",39.766484,-86.164786
691,Tavern,(317) 602-3115,,,$,1,3976162086166440,[''],[],2021-01-05T07:28:55.551Z,Indianapolis,IN,46225,423 W. South Street,"423 W. South Street Indianapolis, IN 46225",39.76162,-86.16644
692,Iozzo's Garden of Italy,(317) 974-1100,http://www.iozzos.com/,,$,1,3975421186159343,[''],[],2021-01-05T07:28:55.763Z,Indianapolis,IN,46225,946 South Meridian Street,"946 South Meridian Street Indianapolis, IN 46225",39.754211,-86.159343
693,Dick's Last Resort,(317) 608-2456,http://www.dickslastresort.com/,,$,1,3976555786160449,[''],[],2021-01-05T07:28:55.799Z,Indianapolis,IN,46225,111 West Maryland Street,"111 West Maryland Street Indianapolis, IN 46225",39.765557,-86.160449
694,1913 Restaurant,(317) 396-3623,http://www.omnihotels.com/FindAHotel/IndianapolisSeverin/Dining.aspx,,$$,2,3976390186159554,[''],[],2021-01-05T07:28:55.809Z,Indianapolis,IN,46225,40 W Jackson Pl,"40 W Jackson Pl Indianapolis, IN 46225",39.763901,-86.159554
695,Tavern On South,(317) 602-3115,http://www.tavernonsouth.com,,$$,2,3976139186166397,[''],[],2021-01-05T07:28:56.201Z,Indianapolis,IN,46225,423 W South St,"423 W South St Indianapolis, IN 46225",39.761391,-86.166397
696,Red Eye Cafe,(317) 972-1500,,,,0,3976322686158242,"['American', 'Burgers', 'Sandwiches']",[],2021-01-05T07:28:57.756Z,INDIANAPOLIS,IN,46225,250 S Meridian St,"250 S Meridian St INDIANAPOLIS, IN 46225",39.763226,-86.158242
697,Slippery Noodle Inn,(317) 631-6974,http://www.slipperynoodle.com,,$$,2,3976159086158496,"['American', 'Burgers', 'Pub Food', 'Sandwiches', 'Wings']",[],2021-01-05T07:28:57.815Z,INDIANAPOLIS,IN,46225,372 S Meridian St,"372 S Meridian St INDIANAPOLIS, IN 46225",39.76159,-86.158496
698,Bosphorus Istanbul Cafe,(317) 974-1770,http://www.bosphoruscafe.com,,$,1,3975458086149540,['Turkish'],[],2021-01-05T07:28:57.922Z,Indianapolis,IN,46225,935 S East St,"935 S East St Indianapolis, IN 46225",39.75458,-86.14954
699,Claddagh Irish Pub,(317) 822-6274,http://www.claddaghirishpubs.com,,,0,3976330286158569,['Irish'],[],2021-01-05T07:28:57.987Z,Indianapolis,IN,46225,234 S Meridian St,"234 S Meridian St Indianapolis, IN 46225",39.763302,-86.158569
700,Basey's Downtown Grill & Spirits,(317) 602-6900,http://www.baseysdowntown.com,,$$,2,3976117286167205,"['American', 'Burgers', 'Pizza']",[],2021-01-05T07:28:57.993Z,INDIANAPOLIS,IN,46225,419 S West St,"419 S West St INDIANAPOLIS, IN 46225",39.761172,-86.167205
701,White Castle,,,,,0,3976119286159647,"['American', 'Burgers']",[],2021-01-05T07:28:58.127Z,Indianapolis,IN,46225,55 W South St,"55 W South St Indianapolis, IN 46225",39.761192,-86.159647
702,St. Elmo Steak House,(317) 635-0636,http://www.stelmos.com,,$$,2,3976486686159869,['American'],[],2021-01-05T07:28:58.422Z,INDIANAPOLIS,IN,46225,127 S Illinois St,"127 S Illinois St INDIANAPOLIS, IN 46225",39.764866,-86.159869
703,Jillian's,(317) 822-9300,http://www.jillians.com,,,0,3976448586157664,['American'],[],2021-01-05T07:28:58.692Z,INDIANAPOLIS,IN,46225,141 S Meridian St,"141 S Meridian St INDIANAPOLIS, IN 46225",39.764485,-86.157664
704,C.B. & Potts,(000) 000-0000,,,,0,3976511186160161,['American'],[],2021-01-05T07:28:58.762Z,INDIANAPOLIS,IN,46225,140 S Illinois St,"140 S Illinois St INDIANAPOLIS, IN 46225",39.765111,-86.160161
705,Rally's,(317) 787-7793,https://locations.rallys.com/in/indianapolis/2950-madison-avenue?y_source=1_MzI0ODkwMC03MDgtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,,0,3972280086150800,[''],[],2021-01-05T07:28:05.616Z,Indianapolis,IN,46225,2950 Madison Avenue,"2950 Madison Avenue Indianapolis, IN 46225",39.7228,-86.1508
706,Steak â??n Shake,(317) 634-8703,http://www.steaknshake.com,,,0,3976519886160469,"['American', 'Ice Cream']",[],2021-01-05T07:28:06.286Z,Indianapolis,IN,46225,101 W Maryland St,"101 W Maryland St Indianapolis, IN 46225",39.765198,-86.160469
707,Houlihan's,(317) 266-8711,,,,0,3976531686161119,"['American', 'American (New)']",[],2021-01-05T07:28:06.377Z,INDIANAPOLIS,IN,46225,111 W Maryland St,"111 W Maryland St INDIANAPOLIS, IN 46225",39.765316,-86.161119
708,Hooters,(317) 267-9637,http://www.hooters.com,,,0,3976411586158944,"['American', 'Wings']",[],2021-01-05T07:28:06.782Z,Indianapolis,IN,46225,25 W Georgia St,"25 W Georgia St Indianapolis, IN 46225",39.764115,-86.158944
709,Barringer's Tavern,(317) 384-1027,http:///in/indianapolis/838700-barringers-tavern/,,,0,3973044286158623,[''],[],2021-01-05T07:28:07.039Z,Indianapolis,IN,46225,2535 S Meridian St,"2535 S Meridian St Indianapolis, IN 46225",39.730442,-86.158623
710,Indy All Night,(317) 690-0595,http:///in/indianapolis/524965-indy-all-night/,,,0,3974937886149638,[''],[],2021-01-05T07:28:39.150Z,Indianapolis,IN,46225,1324 S East St,"1324 S East St Indianapolis, IN 46225",39.749378,-86.149638
711,Tammy's International Pizza Sensation,(317) 974-9812,,,,0,3976698386164207,[''],[],2021-01-05T07:28:39.361Z,Indianapolis,IN,46225,325 W Washington St,"325 W Washington St Indianapolis, IN 46225",39.766983,-86.164207
712,Mr Tequila's Cantina & Grill,(317) 991-3058,,,,0,3975484286149175,[''],[],2021-01-05T07:28:51.778Z,Indianapolis,IN,46225,931 S East St,"931 S East St Indianapolis, IN 46225",39.754842,-86.149175
